tiempo,posicion_robot[Y],velocidad_robot[Y],velocidad_ruedas,fuerza_ruedas
0.0030379295349121094,3.8148949038559763e-07,1.0228142402147297e-05,11.25,75
0.01038360595703125,0.00036237904089931813,0.08687941233814381,11.25,75
0.011093378067016602,0.0011110430189452437,0.17967935473102215,11.25,75
0.015301942825317383,0.002108343419325742,0.23935209609131958,11.25,75
0.029189109802246094,0.006071700578332454,0.3677764857508704,11.25,75
0.03205680847167969,0.007826676842852888,0.421194303484904,11.25,75
0.03680706024169922,0.009747067953876122,0.46089386664557647,11.25,75
0.04213094711303711,0.011783261602389279,0.48868647564315776,11.25,75
0.044371843338012695,0.014123923137736312,0.5617587684832879,11.25,75
0.04859280586242676,0.01674351823183407,0.628702822583462,11.25,75
0.061411142349243164,0.025637325542282492,0.7390405852734055,11.25,75
0.06539559364318848,0.029026566757284843,0.8134178916005643,11.25,75
0.07006525993347168,0.032780542258886554,0.9009541203844109,11.25,75
0.07874059677124023,0.040865751146956085,0.9861260633194564,11.25,75
0.0820624828338623,0.04519593120071133,1.0392432129012596,11.25,75
0.0861361026763916,0.049845041771033445,1.1157865368773079,11.25,75
0.0923621654510498,0.05471392686321688,1.1685324221240256,11.25,75
0.0943138599395752,0.05972330691300819,1.2022512119499122,11.25,75
0.1573035717010498,0.14158134644686418,1.8619841858737138,11.25,75
0.17008423805236816,0.17337273310877965,1.9671998044364385,11.25,75
0.1849365234375,0.19797183413553504,1.9637940859698637,11.25,75
0.1861739158630371,0.20616370809968673,1.9660497513964068,11.25,75
0.23162484169006348,0.27186589917141935,1.979235726139397,11.25,75
0.31061577796936035,0.4459756660945882,2.0103979310195377,11.25,75
0.3113257884979248,0.45434533785839315,2.0087212233131857,11.25,75
0.3183104991912842,0.4627378883454013,2.0142121168819616,11.25,75
0.31977176666259766,0.47114777133911334,2.0183719184908933,11.25,75
0.3326537609100342,0.49636050285529043,2.0183901938941413,11.25,75
0.33617568016052246,0.5047919159252573,2.0235391367920483,11.25,75
0.34493446350097656,0.5216332248583009,2.0183601899472507,11.25,75
0.3489692211151123,0.5300687300854291,2.024521254510768,11.25,75
0.35291051864624023,0.5385369624873528,2.0323757764617096,11.25,75
0.3615291118621826,0.5554663516805419,2.0295565988170488,11.25,75
0.3655564785003662,0.5639359441936826,2.032702203153761,11.25,75
0.36954426765441895,0.5724294202309984,2.038434248955791,11.25,75
0.378556489944458,0.5893964962700382,2.0333969871707627,11.25,75
0.3822636604309082,0.5978860900267794,2.0375025016178747,11.25,75
0.38607192039489746,0.6063996023101355,2.0432429480054486,11.25,75
0.39827919006347656,0.6234038377556124,2.037717687297704,11.25,75
0.4138927459716797,0.6575040842304052,2.045221538653696,11.25,75
0.41597867012023926,0.6660358375394118,2.047620794161571,11.25,75
0.41954731941223145,0.6745849305913981,2.05178233247672,11.25,75
0.42362546920776367,0.6831259640938151,2.0498480405800863,11.25,75
0.4292898178100586,0.6916400738500544,2.0433863414974365,11.25,75
0.43219566345214844,0.7001776737120374,2.0490239668759216,11.25,75
0.43618083000183105,0.7087340205650431,2.0535232447213643,11.25,75
0.44028520584106445,0.7172781427609923,2.0505893270278297,11.25,75
0.446256160736084,0.7257987745051164,2.044951618589776,11.25,75
0.44886350631713867,0.7343494434377276,2.052160543826674,11.25,75
0.4528923034667969,0.7429036939782808,2.0530201297327784,11.25,75
0.4568960666656494,0.7514356544622106,2.047670516143153,11.25,75
0.46399784088134766,0.7599507635159564,2.0436261728989913,11.25,75
0.4654407501220703,0.7684878116546889,2.048891553295816,11.25,75
0.4695436954498291,0.7770195764195169,2.0476235435587093,11.25,75
0.479079008102417,0.7940381417969311,2.040601153429422,11.25,75
0.4821021556854248,0.8025531809940297,2.043609407303673,11.25,75
