tiempo,posicion_robot[Y],velocidad_robot[Y],velocidad_ruedas,fuerza_ruedas
0.00018334388732910156,0.0,0.0,11.25,75
0.00254058837890625,0.0003096412355531088,0.07431389653274612,11.25,75
0.01741647720336914,0.002824174148950828,0.2284669770811746,11.25,75
0.019036054611206055,0.004078655817161424,0.3010756003705431,11.25,75
0.03677845001220703,0.007278647201044946,0.5180251090059896,11.25,75
0.03785538673400879,0.011265958229183214,0.5180251090059896,11.25,75
0.039778709411621094,0.013725954120461641,0.5903990139068227,11.25,75
0.05184292793273926,0.019365094594036604,0.699020950231796,11.25,75
0.05228376388549805,0.022403274357302064,0.7291631431837103,11.25,75
0.05867910385131836,0.025771442716358683,0.8083604061735884,11.25,75
0.07969403266906738,0.047004358849467964,1.1420549899564632,11.25,75
0.08151412010192871,0.052029388407913185,1.2060070940268535,11.25,75
0.09917354583740234,0.07412632420965354,1.4173339836896934,11.25,75
0.1066286563873291,0.08654693910391376,1.5095654035305854,11.25,75
0.11071538925170898,0.09302240504137438,1.5541118249905495,11.25,75
0.11481666564941406,0.09967998179890605,1.5978184218076035,11.25,75
0.14642882347106934,0.15311859576130388,1.9692786894637644,11.25,75
0.14809560775756836,0.16131529466928515,1.967207737915504,11.25,75
0.1723334789276123,0.20225619579325607,1.9641163498765055,11.25,75
0.1732008457183838,0.21044358756106896,1.964974024275095,11.25,75
0.19176483154296875,0.2268259030050742,1.9643585151580805,11.25,75
0.2371666431427002,0.3254116039751529,1.9749189028203664,11.25,75
0.23982715606689453,0.33366707663463974,1.9813134382768383,11.25,75
0.24388551712036133,0.34193223650088844,1.983638367899693,11.25,75
0.2531859874725342,0.3584537416379322,1.9834593061821455,11.25,75
0.25665974617004395,0.36673147551046414,1.986656129407669,11.25,75
0.26067066192626953,0.37503502547297546,1.9928519910027094,11.25,75
0.26991963386535645,0.3916274144099231,1.9895210823898466,11.25,75
0.27310705184936523,0.39994300736050264,1.9957423081390842,11.25,75
0.2773323059082031,0.4082801188070687,2.0009067471758537,11.25,75
0.2864205837249756,0.42494939236810886,1.9993369252676998,11.25,75
