tiempo,posicion_robot[Y],velocidad_robot[Y],velocidad_ruedas,fuerza_ruedas
0.00020456314086914062,0.0,0.0,11.25,75
0.004772663116455078,0.0003035715360031016,0.07285716864074439,11.25,75
0.00871896743774414,0.0009702446793783142,0.16000155441005104,11.25,75
0.013044357299804688,0.0018124421152667185,0.202127384613217,11.25,75
0.023272275924682617,0.002711058464457338,0.2813663007111548,11.25,75
0.02361750602722168,0.0038834180507538165,0.2813663007111548,11.25,75
0.02526378631591797,0.005273644798353878,0.33365441942401475,11.25,75
0.029423952102661133,0.0068278258644164334,0.37300345585501327,11.25,75
0.038491249084472656,0.010466451608591096,0.4730190917309459,11.25,75
0.041950225830078125,0.012716185420018343,0.5399361147425391,11.25,75
0.04608488082885742,0.015178491153436842,0.5909533760204398,11.25,75
0.05543947219848633,0.02050013436518883,0.6504885327109466,11.25,75
0.059069156646728516,0.02351413107521901,0.723359210407243,11.25,75
0.06284284591674805,0.026791590878179363,0.7865903527104847,11.25,75
0.07233858108520508,0.034114558696695364,0.8935899981987938,11.25,75
0.0752265453338623,0.03814781765739537,0.9679821505680003,11.25,75
0.0793924331665039,0.04244173642506249,1.0305405042401101,11.25,75
0.0868687629699707,0.0470510963783311,1.1062463887844671,11.25,75
0.08836174011230469,0.051779812677906954,1.1348919118982048,11.25,75
0.09188461303710938,0.05656327224712548,1.1480302966124456,11.25,75
0.09610986709594727,0.061616908273927136,1.2128726464323976,11.25,75
0.10359358787536621,0.0668757221065509,1.262115319829704,11.25,75
0.10509634017944336,0.07239383230184067,1.3243464468695425,11.25,75
0.10858488082885742,0.07798646866665201,1.342232727554722,11.25,75
0.11275005340576172,0.0838568549776021,1.4088927146280228,11.25,75
0.12021803855895996,0.08994096477769277,1.4601863520217608,11.25,75
0.12182807922363281,0.09630163988876697,1.526562026657808,11.25,75
0.12525582313537598,0.10280812507584622,1.56155644489902,11.25,75
0.1293637752532959,0.10933891319317363,1.567389148158577,11.25,75
0.13659405708312988,0.1161099398807867,1.6250464050271374,11.25,75
0.13849997520446777,0.1230621276432528,1.6685250629918655,11.25,75
0.14201712608337402,0.13014060773732247,1.6988352225767172,11.25,75
0.14604616165161133,0.1373569208783694,1.7319151538512645,11.25,75
0.1560225486755371,0.15211632325251057,1.800893159437249,11.25,75
0.15863037109375,0.15980921680460428,1.8462944525024874,11.25,75
0.16373705863952637,0.16763637068679232,1.878516931725133,11.25,75
0.17255425453186035,0.18372902505257338,1.963646994770874,11.25,75
0.17539477348327637,0.19193447782577602,1.969308665568633,11.25,75
0.17958474159240723,0.20014817317323594,1.971286883390379,11.25,75
0.19005608558654785,0.21654945251528562,1.965662998642959,11.25,75
